X,Y,osm_id,osm_type,completeness,is_in_health_zone,amenity,speciality,addr_street,operator,water_source,changeset_id,insurance,staff_doctors,contact_number,uuid,electricity,opening_hours,operational_status,source,is_in_health_area,health_amenity_type,changeset_version,emergency,changeset_timestamp,addr_housenumber,addr_postcode,addr_city,name,staff_nurses,changeset_user,wheelchair,beds,url,dispensing,healthcare,operator_type
90.1978757589683,22.8927101486659,4571989402,node,6,,pharmacy,,,,,44667830,,,,e5409815af75406e8a2e4b4a119d60fa,,,,,,,1,,2016/12/25 19:38:29,,,,,,Towhid Raihan,,,,,,
89.1352127940312,23.4083606409489,5172525130,node,12,,pharmacy,,,,,53003436,,,,aa05be576486404099676170b48f4ff0,,,,,,,1,,2017/10/17 07:40:52,,,,মেসার্স যমুনা ফামের্সী,,AHM Bodruddoza,,,,,pharmacy,
90.8907655333498,23.3409068560649,2382262625,node,9,,hospital,,,,,16925059,,,,a31dca85ac5c4a06b61dec7d3b49139b,,,,,,,1,,2013/07/12 11:52:08,,,,Kachua Upazila Health Complex,,Md Alamgir,,,,,,
90.4035773858541,23.870967935379,5216177321,node,9,,hospital,,,,,53581415,,,,1995d4061a3f479cad2b9fdc4c87dc24,,,,,,,1,,2017/11/07 13:17:16,,,,কুয়েত বাংলাদেশ মৈত্রী হাসপাতাল,,Dewan Salimuddin Ahmed,,,,,,
,,540118398,way,12,,pharmacy,,,,,53729940,,,,42eb6ccf50a94528a278938a9f61df55,,,,,,,1,,2017/11/13 05:29:12,,,,"Uma Pharmacy, Dutta Market, Haluaghat উমা ফার্মেসী, দত্ত মার্কেট, হালুয়াঘাট",,Nazmul Hoque Sohel,,,,,pharmacy,
90.3607196252805,23.7644994925265,6902628665,node,21,,dentist,,Tajmahal Road,,,76228615,,,,877dba8f89654cfbb8d581fb169f049d,,,,,,,3,,2019/10/25 20:58:10,29/1,1207,Dhaka,ELITE dental care,,dgitto,,,,,,
90.4302452489909,23.6961407973758,3745365664,node,12,,pharmacy,,,,,34060166,,,,7c3a49076d8e46fb997fbec1dfb041fd,,,,,,,1,,2015/09/16 11:04:51,173/1,,,Popular Pharmacy,,Muhibur Rahman,,,,,,
90.3662609852875,23.8163645300693,4407994688,node,18,,pharmacy,,৩,,,42267476,,,,793f9a86f5a7419aa6581db5aa6e34a5,,,,,,,1,,2016/09/19 11:02:29,১২,,Dhaka,Ruma pharmacy(রুমা ফার্মেসী),,mmahmud,,,,,,
89.8284614815066,23.9670113861595,2381383521,node,9,,hospital,,,,,16914426,,,,0c78b83515c64f748da313f64c48d3ad,,,,,,,1,,2013/07/11 15:04:21,,,,Daulatpur Upazila Health Complex,,Md Alamgir,,,,,,
88.2218318598905,24.9363787396335,2349378792,node,9,,hospital,,,,,16590245,,,,17a6ab5275784305a4c99fe4664bb120,,,,,,,1,,2013/06/17 13:54:52,,,,Bholarhat Upazila Health Complex,,Md Alamgir,,,,,,
88.851261574793,24.1951979712223,5160411895,node,12,,pharmacy,,,,,52816280,,,,569b21ab95bc499da67642b7c8ebb9d2,,,,,,,1,,2017/10/11 08:44:21,,,,Sarker Madecal center,,AHM Bodruddoza,,,,,pharmacy,
90.3499044556157,23.773652866068,6900268895,node,21,,pharmacy,,17,,,76525564,,,,5f9ee18c20e445e281fdb5c215ee4eb1,,,,,,,2,,2019/11/02 11:34:39,58,1207,Dhaka,Shuvo Medical Hall (শুভ মেডিকেল হল),,mueschel,,,,,,
90.3701677903567,22.703446858827,6338178085,node,9,,hospital,,Sadar Road,,,68144188,,,,c1da34e15e244b62b82aa46b1e314f9b,,,,,,,1,,2019/03/14 16:59:26,,,,,,NURUL AHAD ANIK,,,,,,
90.359841453285,23.7728268295103,6900268910,node,21,,pharmacy,,Ring Road,,,76525564,,,,54c6fee820ca474f9fae208d5fc048f7,,,,,,,2,,2019/11/02 11:34:39,3,1207,Dhaka,Famous Health Care,,mueschel,,,,,,
,,369463848,way,28,,clinic,,Road 49,Mukti Group,,33902782,,,,c41d84f83aa64f8aa8ed1e3e5339001b,,,,,,,2,yes,2015/09/09 08:48:11,House-2,1212,"Gulshan-2, Dhaka",Mukti(Mental & Drug rehibility Clinic,,kazi tusher,,,,,,
90.3683886475891,23.8163300804473,4407990956,node,18,,pharmacy,,৩,,,42267476,,,,f4e958f42fae49269119fc0347eeca54,,,,,,,1,,2016/09/19 11:02:18,২৯,,Dhaka,A Hossain Pharmacy(এ হোসাইন ফার্মেসী),,mmahmud,,,,,,
88.6457774582947,24.3679092654074,6604918208,node,9,,,,,,,72128597,,,,6ed491e30603410d8b51bc7bb7830fa7,,,,,,,1,,2019/07/11 10:35:17,,,,Nahar Homeo Hall,,shahriar,,,,,alternative,
90.7105841194184,22.4282608471945,6105692806,node,12,,clinic,,,,,65313590,,,,1ae7cdbae78546f0888d39a3f5f2d479,,,,survey,,,3,,2018/12/09 12:32:04,,,,Community Clinic in front of Haji House,,mueschel,,,,,,
91.1670129453812,24.7373918553801,6124500135,node,12,,clinic,,,,,65521700,,,,3e3f12ef00374f3c8c5e8ba6fff81cb8,,,,survey,,,2,,2018/12/16 13:03:48,,,,Uzanyarabad community clinic,,mueschel,,,,,,
90.3569066975268,23.826328852743,4432181788,node,15,,pharmacy,,,,,42649157,,,,5fa255c872654385a9a2e7397a15d28a,,,,,,,1,,2016/10/05 06:55:32,১/১০,,Dhaka,Shahi Pharmacy(শাহী ফার্মেসি),,mmahmud,,,,,,
90.3693057954343,23.8230324178629,4407994793,node,18,,pharmacy,,৩,,,42267476,,,,7248fc2db7e4450da08a3f5b7828afea,,,,,,,1,,2016/09/19 11:02:30,১৯৭,,Dhaka,Samir Pharmacy(সমির ফার্মেসি),,mmahmud,,,,,,
91.8521736830274,22.3184272378558,3795800904,node,9,,hospital,,,,,34763904,,,,fc90c30615b74b1986785aed14d00160,,,,,,,1,,2015/10/20 19:36:29,,,,Sah Somie nagoi community clinic,,TimHarris,,,,,,
,,533504256,way,12,,pharmacy,,,,,53056903,,,,7479c5392f5e4bfd9a7fa07482e79eb8,,,,,,,1,,2017/10/19 03:38:57,,,,Anam Pharmacy এনাম ফার্মেসি,,Nazmul Hoque Sohel,,,,,pharmacy,
90.4208555895989,23.7011707774703,3745028401,node,9,,pharmacy,,,,,34054307,,,,363bae634f6445ef8d0ff192b31ce9bf,,,,,,,1,,2015/09/16 05:44:10,,,,Cipital Medicine,,Atikur Rahman atik,,,,,,
88.9370100368197,24.8229668958301,2349386841,node,9,,hospital,,,,,16590299,,,,831825c5dcca4912bfdeaa7be94508c7,,,,,,,1,,2013/06/17 13:59:14,,,,Naogaon General Hospital,,Md Alamgir,,,,,,
90.3271959520809,22.3634759440999,5723734480,node,9,,hospital,,,,,60224907,,,,9384744d4f1c4863b57e0e751baa217b,,,,,,,1,,2018/06/27 17:29:29,,,,Patuakhli Medical College Hospital,,Mahede Hasan,,,,,,
,,447855714,way,9,,clinic,,,,,42918060,,,,52381a1b27ca4c9cb1a0435b3fcdae11,,,,,,,1,,2016/10/15 13:30:00,,,,Fare Diagnostic center,,Raven Nahid,,,,,,
90.4204435352389,23.7028977848001,3532154102,node,6,,pharmacy,,,,,31545700,,,,83f3cd4b0c9841c593070eb7455b1b78,,,,,,,2,,2015/05/28 20:00:01,,,,,,danbjoseph,,,,,,
90.3391866836658,23.7358555957164,3851898780,node,12,,clinic,,,"Nari Moitree, UK Aid",,35512058,,,,54581333a81a4b2eae2fd806d1929052,,,,,,,1,,2015/11/22 16:42:41,,,,Marie Stopes,,tasauf1980,,,,,,
90.3732208985876,23.7593085798911,6902628615,node,18,,dentist,,Mirpur Road,,,76228615,,,,7cdf3d526449445da4252c4177dbd613,,,,,,,2,,2019/10/25 20:58:10,,1207,Dhaka,Raz Dental Care,,dgitto,,,,,,
91.4167935761329,24.3733001702525,8235160446,node,12,,pharmacy,,Hospital Rd.,,,95955311,,,,6e131732eeed40d093cc1dc0658d64c1,,,,,,,1,,2020/12/16 17:12:07,,,,Liakat Pharmacy,,Shwarnali Bhattacharjee,,,,,,
90.3801413331238,23.7387092984709,4361797738,node,25,,clinic,,Dhanmondi Road 2,,,64751440,,,,088657e8a30b49de85f43c0ba41e751b,,,,,,,5,,2018/11/21 18:24:52,22/A,1205,dhaka city,Anowara Medical Services,,Ashiqur Choudhury,,,,,clinic,
90.4756788522288,23.6953050378104,6959350252,node,6,,pharmacy,,,,,76838392,,,,eea4cc83a5224e4d8ae764fbafaf7e39,,,,,,,1,,2019/11/09 08:07:30,,,,,,Mahede Hasan,,,,,,
89.4228538946845,23.0046563328804,5185934186,node,12,,pharmacy,,,,,53204827,,,,cbf8a2e199b04d56b48f7c4a5334b043,,,,,,,1,,2017/10/24 10:58:09,,,,Kholil Pharmacy খলিল ফার্মেসী,,AHM Bodruddoza,,,,,pharmacy,
90.40283759908,24.7545245492858,5217708246,node,12,,hospital,,,,,53604410,,,,0097abafefbc4fdb84c1fb9a910c961c,,,,,,,1,,2017/11/08 09:08:55,,,,Sodesh Hospital Pvt. Ltd.,,Nazmul Hoque Sohel,,,,,hospital,
90.4187494687885,23.7088200184874,3740871207,node,9,,pharmacy,,,,,33993573,,,,a44de3c1088b48ee8497c9ee248c4154,,,,,,,2,,2015/09/13 06:47:46,,,,confectionary,,AbdurKarim,,,,,,
,,226044218,way,21,,hospital,,Hospital Road,,,16585115,,,,c25ebd7ce0c543ae96e04154c73df5dd,,,,,,,1,yes,2013/06/17 06:58:51,,07000,Kushtia,Kushtia General Hospital,,Shohel Mahmud,,,,,,
,,473484236,way,12,,hospital,,,,,45936975,,,,9eee708fb8694ed3bd1f33068142e8ae,,,,,,,1,yes,2017/02/09 05:05:37,,,,Hospital,,NandiniS,,,,,,
90.6567039885336,24.4171737336717,5863662519,node,9,,hospital,,,,,63275763,,,,98dd0c408ae24467a4185b243be70915,,,,,,,2,,2018/10/07 11:02:02,,,,Hossainpur Upazila Health Complex,,Mahede Hasan,,,,,,
,,556312089,way,31,,hospital,general,Main street,Ranisankail Upzilla,,89498289,,,,f54954d7ac114db6b4cd10b71ad91b41,,,,,,,2,yes,2020/08/17 06:41:36,,5120,Ranisankail,Ranisankail Upzilla Sastho Complex,,Raju Saiful,,,,,hospital,
90.977537425754,24.0550342776123,7387968172,node,31,,hospital,,Dhaka - Sylhet Highway,A.B Siddik,,83338378,,,,7ff67175be65470c956042d5371a8d8e,,,,,,,1,no,2020/04/10 05:21:33,,2350,"New Town, Komolpur, Bhairab, Kishoregonj",Al-Shefa Hospital,,Omit Hasan,,,,,hospital,private
90.2417314689338,23.9907570663929,7057440730,node,15,,pharmacy,,,,,78422093,,,,955f30032c0944bba1197aa67c6c6631,,,,,,,1,,2019/12/15 04:23:57,,,,Mithun Homoeo pharmacy,,AHM Bodruddoza,,,,yes,pharmacy,
90.322455147646,23.7319299313651,7417179840,node,9,,pharmacy,,,,,83745172,,,,b267e48004054f81aecea204443bf879,,,,,,,1,,2020/04/18 14:35:08,,,,,,tasauf1980,,,,yes,,
,,376485661,way,25,,pharmacy,,Mirpur 10- C,,,75117873,,,,56e6a6a17d2b4ea09873645df7c52884,,"Sa-Th 10:30-22:00; Fr off",,,,,6,,2019/09/30 19:36:36,avenue 2/2,1216,Dhaka,মীম ফার্মেসী,,wvdp,,,,,,
90.4072650879743,23.7302624355478,3015256422,node,9,,hospital,,,,,49297784,,,,4234b7c34892445f8547ce695be12d54,,,,,,,2,,2017/06/06 08:15:25,,,,Free Friday Clinic,,tasauf1980,,,,,,
90.4115252740813,23.757208661689,4072766871,node,9,,pharmacy,,,,,50373015,,,,e7f7b589d296439598e9f5bebda3308f,,,,,,,3,,2017/07/18 09:00:59,,,,Medicine Plus,,bbroy13,,,,,,
90.257703520707,23.8489790182317,5261371821,node,12,,pharmacy,,,,,54288088,,,,666f582e1d2d45e39ede2acc8430c60c,,,,,,,1,,2017/12/03 03:56:33,,,,Maa Pharmacy মা ফার্মেসী,,Nazmul Hoque Sohel,,,,,pharmacy,
91.7841738171516,22.3390119347645,6132026718,node,9,,pharmacy,,,,,65395837,,,,a06686771742439ab297cd70b7ed13aa,,,,,,,1,,2018/12/12 05:44:40,,,,Ahasan Medical Hall,,Fahim Haque,,,,,,
90.268017368743,23.884794555216,5256349817,node,18,,,general,,,,54213083,,,,5c1014ba6fe343e0a09762f9e7256c92,,,,,,,1,,2017/11/30 18:25:11,,1342,"Savar, Dhaka","Badhon Office, Jahangirnagar University",,Jubaerorun,,,,,blood_donation,
90.3554265372454,23.7624383825361,6968440889,node,25,,clinic,,7,,,76947752,,,,672ed6d86eb24633ba6da82acda0f334,,,,,,,1,,2019/11/12 08:49:29,89,1207,Dhaka,Pro.Dr.Md. Mohsin Kawser,,arafin,,,,,laboratory,
91.310437786059,22.9383619328434,2334074205,node,9,,hospital,,,,,70165840,,,,c6890d0d364f4132be179505aa9da00f,,,,,,,2,,2019/05/12 17:09:56,,,,দাগনভূঁইয়া উপজেলা স্বাস্থ্য কমপ্লেক্স,,আফতাবুজ্জামান,,,,,,
90.3684512604058,23.8192512575223,4322832767,node,15,,pharmacy,,১৯,,,41057757,,,,e65d82f23a1f4f37bf78a35877f11c9a,,,,,,,3,,2016/07/27 09:45:09,,,Dhaka,Janata Medical Hall(জনতা মেডিকেল হল),,mmahmud,,,,,,
90.3685253564299,23.7693546261207,6900269035,node,21,,pharmacy,,Mirpur Road,,,76525564,,,,0549ebacea3d485fb5b73f3f3b12620a,,,,,,,2,,2019/11/02 11:34:40,"1/7, Block # B",1207,Dhaka,SP Pharma,,mueschel,,,,,,
,,544571544,way,9,,hospital,,,,,54334322,,,,ecfc908b5be74ec8ab76d76e5fc96e51,,,,,,,1,,2017/12/04 16:08:31,,,,,,JanButter,,,,,hospital,
90.3494595441953,23.7717761579475,4976689775,node,18,,pharmacy,,১৬/বি,,,50369961,,,,09bafc745eef42fcbda9f48bc63375cf,,,,,,,1,,2017/07/18 06:45:56,৩২বি/১,,Dhaka,Al khidma Madical Hall (আল খিদমাহ্ মেডিকেল হল),,mmahmud,,,,,,
89.5681802539162,22.8066213813704,7395143911,node,34,,clinic,general,Khan Jahan Ali Rd,Privet,,83429678,,,,75864f9c7f6848ae8364b2f24c76b52f,,24/7,,,,,1,,2020/04/12 14:39:16,,9100,Khulna,National Diagonistic & Hospital,,rmahfuz,,,,,clinic,private
90.4235876709383,23.7364009223369,6517499159,node,12,,hospital,,আউটার সার্কুলার রোড,,,70871002,,,,3fef72466912403e9c852e695eedfbcb,,,,,,,1,,2019/06/03 04:12:44,,,,কমলাপুর রেলওয়ে হাসপাতাল,,Zabir91,,,,,,
90.3563299387695,23.768769066365,6900268938,node,21,,dentist,,Road 9,,,76525564,,,,89351ef70ad54cee9e9658c24cc8068d,,,,,,,2,,2019/11/02 11:34:39,29,1207,Dhaka,Dental Square,,mueschel,,,,,,
89.5436019992405,22.870817371948,5273696059,node,6,,clinic,,,,,54488689,,,,c268f8e55f684512abb09b8343ce93d4,,,,,,,1,,2017/12/09 15:17:14,,,,,,Mohsin Islam,,,,,,
89.8779272830851,22.3638703964633,5785887958,node,12,,clinic,,,,,63597398,,,,096f7b1837bb45c38133319238024386,,,,survey,,,4,,2018/10/17 04:36:57,,,,Motherpar Isra Health Center,,Jasmen khelze sweety,,,,,,
90.3562032882126,23.7693779278115,6900268935,node,21,,pharmacy,,Road10,,,76525564,,,,c8266779fd63458da10663cf2edb99f5,,,,,,,2,,2019/11/02 11:34:39,3,1207,Dhaka,Piyas Medical Hall,,mueschel,,,,,,
88.5803058258731,24.3787386843076,6801569107,node,15,,pharmacy,,,,,74565550,,,,a76420416df0471ea7f717f6cd81c681,,,,,,,1,,2019/09/17 08:46:44,,,,Jahan Pharmacy,,shahriar,,,,yes,pharmacy,
89.1923281719029,23.5413087732121,2803892521,node,9,,hospital,,,,,21817047,,,,7ee103498216452eb1dcd92d457bd709,,,,,,,1,,2014/04/20 15:00:45,,,,Jhenaidah Shishu Hospital,,Md Alamgir,,,,,,
90.4123822398617,23.7594389184854,4062993622,node,9,,pharmacy,,,,,37865154,,,,bb97c993ed4f4a77a7ab07e8b5e2b20d,,,,,,,1,,2016/03/16 08:37:39,,,,Shohag pharmacy,,Diluar,,,,,,
,,296578259,way,9,,hospital,,,,,50147219,,,,69eeed39d7894ab6a44eec6c0676b727,,,,,,,2,,2017/07/09 08:38:23,,,,Padma General Hospital,,Sawan Shariar,,,,,,
89.6094509849429,24.0761256605678,5149063637,node,9,,pharmacy,,,,,52644994,,,,91c3706b63df4d7490dfde5e6abf21c9,,,,,,,1,,2017/10/05 06:40:56,,,,Tania Medical Hall তানিয়া মেডিকেল হলের,,AHM Bodruddoza,,,,,,
,,448556417,way,9,,clinic,,,,,43018245,,,,ecb4c2fad860495bb14f300aebf8d929,,,,,,,1,,2016/10/19 19:59:01,,,,Rangpur Life Line Comunity Hospital,,Raven Nahid,,,,,,
90.7823231522999,23.6815144601571,2333164536,node,9,,hospital,,,,,16433008,,,,6e1a880504d141b2b4c6bca6bb441055,,,,,,,1,,2013/06/05 14:26:45,,,,Homna Upazila Health Complex,,Md Alamgir,,,,,,
,,537079689,way,28,,hospital,,Lamabazar Rd,,,82443361,,,,f65fb695593848349c9fc0114195a343,,,,,,,2,yes,2020/03/20 18:27:27,Musa Mansion,3100,Sylhet,Adhunik Hospital আধুনিক হাসপাতালের,,Rumana@Sage,,,,,hospital,
90.3868211232199,23.871097351964,4568134089,node,21,,pharmacy,,Road 18,Md. Siful Islam,,49491004,,,,4f1c930040404265a2f810d6be57cb53,,Mo-Su 08:00-12:00,,,,,2,,2017/06/13 07:40:31,03,1230,,,,Sawan Shariar,,,,,,
,,483465802,way,6,,hospital,,,,,61709303,,,,bf0707088a0d44fbb2e241c4ddc86524,,,,,,,2,,2018/08/16 09:24:24,,,,,,shaikh solaiman,,,,,,
89.5629162510851,22.8015417804092,7417219738,node,28,,pharmacy,,Purba Baniakhamar Main Road,,,83745497,,,,739cd931301e44fcb53d7e4f1937ad48,,Sat-Thur 09:00-21:00,,,,,1,,2020/04/18 14:46:10,,9100,Khulna,Ma Pharmacy,,rmahfuz,,,,no,pharmacy,
89.4469901716058,22.4368352826839,6122732989,node,12,,clinic,,,,,65257809,,,,cc969de8fff2488f9549014cae69ae37,,,,survey,,,1,,2018/12/07 05:09:07,,,,East Kalabagi gazibari Community Clinic,,Esmat Enan,,,,,,
90.3673560809372,23.7556358813775,6968431030,node,21,,dentist,,"Block F, Lalmatia",,,76947752,,,,5b57daece02f45d5b06e581e9029a0e1,,,,,,,1,,2019/11/12 08:49:29,2/4,1207,Dhaka,Shahidullah Advanced Dental Care,,arafin,,,,,,
90.4293706812138,23.6960969600222,3744968441,node,6,,pharmacy,,,,,34053127,,,,17895990a56d45e0a79e336a7626091f,,,,,,,1,,2015/09/16 03:54:20,,,,,,Sajjadsapan,,,,,,
89.2988328245772,26.0349072815169,3096809993,node,9,,clinic,,,,,25679217,,,,814b1320d6674b4188c4d33aaecef95f,,,,,,,1,,2014/09/26 06:57:02,,,,Community Clinic,,Rashadul,,,,,,
,,371754179,way,15,,doctors,,Sat rasrar Mor,,,34165430,,,,5d051c927069493286d452b5b3b14ba3,,,,,,,1,,2015/09/21 15:55:18,,,Khulna,B M A Vabon,,rmahfuz,,,,,,
90.4221009727724,23.6988077513276,3745343882,node,15,,pharmacy,,Haricharan Ray Road,,,34059955,,,,6a6215ac15d34ebab0361d2d586558dc,,,,,,,1,,2015/09/16 10:51:35,,,Dhaka,Madina Owshudhaloy,,ariful islam,,,,,,
90.3696973979506,23.8122800286529,8234279675,node,9,,pharmacy,,,,,95938983,,,,c77efc31e6ba44e2b52d99951030191b,,,,,,,1,,2020/12/16 11:45:12,,,,Al Noor Pharmacy,,Sawan Shariar,,,,,,
88.615874683447,24.3615675174663,5130483149,node,9,,pharmacy,,,,,74244266,,,,04cbc377fb5c40728732f90476e19ea1,,,,,,,2,,2019/09/09 06:52:40,,,,Prottasha pharmacy প্রত্যাশা ফার্মেসী,,shahriar,,,,,,
91.7335546656964,24.3107296821574,7385965799,node,15,,hospital,,,,,83316328,,,,6ec5f542138449f7935653e21f68f69f,,,,Field Survey,,,1,no,2020/04/09 15:15:08,,,,Dipshikha Infertility Center,,tahmidanam,,,,,,
91.1182934684613,24.0711404398363,4710195981,node,9,,hospital,,,,,46472262,,,,8a742c148acc4263a467781f288a91b2,,,,,,,1,,2017/02/28 16:47:32,,,,Sarail Upazila Health Complex,,Shawontrek,,,,,,
,,337766881,way,21,,hospital,,Thana Road,,,58894988,,,,c410b942a15747c5988c16cc5b41e73c,,,,,,,2,yes,2018/05/12 06:00:10,,1340,Dhaka,Enam Medical College and hospital,,Shofiqur rahman,,,,,,
90.3556994520127,23.7632826916428,6968440890,node,21,,pharmacy,,6,,,76947752,,,,73731bbf89814477832f2755da378319,,,,,,,1,,2019/11/12 08:49:29,158,1207,Dhaka,Anwara Pharmacy,,arafin,,,,,,
92.1450814687207,21.2087128785493,6842502685,node,6,,hospital,,,,,75175451,,,,bd63f04146a5461480730fd691a9eecb,,,,,,,1,,2019/10/02 01:47:13,,,,,,Rasel Mohammad,,,,,,
90.425557334365,23.7856970741952,7856365819,node,12,,dentist,,,,,90115565,,,,e23c6aef45b74b3d84d1a385a626b461,,,,,,,1,,2020/08/29 10:53:59,,,,Cure Dental Care,,Ashiqur Choudhury,,,,,dentist,
90.3650305219016,23.771368126901,6902628673,node,21,,pharmacy,,Babar Road,,,76525564,,,,860d362357a14b29aa52a9e775f24d58,,,,,,,2,,2019/11/02 11:34:40,16/19,1207,Dhaka,Prime Pharma,,mueschel,,,,,,
89.021862389578,26.3495766671435,5240709802,node,12,,pharmacy,,,,,53970059,,,,6b80b400a8544e4c8ed2e38ac8f2035c,,,,,,,1,,2017/11/21 09:04:26,,,,Prodhan Pharmacy,,AHM Bodruddoza,,,,,pharmacy,
90.3562711816282,23.8166799410857,5171978822,node,9,,pharmacy,,Rupnagar Abasik Mor,,,52996164,,,,b8809a9719374bcbad2122c2720a3787,,,,,,,1,,2017/10/16 21:27:25,,,,,,NURUL AHAD ANIK,,,,,,
91.8338828615602,22.3602834448192,2214704496,node,9,,hospital,,,,,51050966,,,,72cec943cce147259df9bd9b1ce91791,,,,,,,2,,2017/08/12 07:12:02,,,,"Mohila O Sishu Hospital,OS",,asmi84,,,,,,
91.0952914306774,23.0025371363011,2343341315,node,9,,hospital,,,,,16538411,,,,50ebb1cd43f84a8b985cb1778d2dfd0e,,,,,,,1,,2013/06/13 14:24:47,,,,Begumganj Upazila Health Complex,,Md Alamgir,,,,,,
89.8298811244471,22.2634964354082,5781733661,node,12,,doctors,,,,,62266767,,,,95317055d03940d9a7e5a0e80eb38c79,,,,survey,,,2,,2018/09/04 06:17:44,,,,Southkhali Unione Health Family Planning Center,,Nurjahan,,,,,,
,,444854449,way,18,,hospital,,Madrasha Road,,,42509857,,,,67b2aabfdb6949cda1d8f6929c7110ee,,,,,,,1,,2016/09/29 05:21:26,,8300,Bhola,3 No. West Illisa Comminuty Clinic,,Md_Easin,,,,,,
92.1733985551259,22.6577766344626,7461803432,node,31,,hospital,radiology,Chittagong - Rangamati Rd,,,84309862,,,,3db1ef8884b84eef90fa86dc7b3518f9,,,,,,,1,no,2020/04/29 05:55:48,North Kalindipur,0351,"4500, Rangamati 4500",BRAC TB Diagnostic Center Rangamati,,MD SOHEL RAHMAN,,,,,hospital,
90.395170169333,23.7403426799423,5298993126,node,9,,hospital,,কাজী নজরুল ইসলাম সরণী,,,54835837,,,,c6dd3dd51cb44eb2a58678fe7200fa12,,,,,,,1,,2017/12/22 09:02:48,,,,,,Sawan Shariar,,,,,,
90.3828870769654,23.733823487111,4362306306,node,18,,pharmacy,,Mirpur Road,,,41739819,,,,40cebd129223413e90708056ef6c1bfc,,,,,,,4,,2016/08/27 16:45:57,,1205,Dhaka City,Hasan Pharma,,Radoan Ibn Azam,,,,,,
91.8551516894059,24.8999636451152,3715192060,node,9,,doctors,,,,,33594765,,,,7e6f72dcff964e6f900fb07eb306b8a8,,,,,,,1,,2015/08/26 12:17:50,,,,"Medinova medical services, Sylhet",,tasauf1980,,,,,,
90.4255570829079,23.7715157322159,5993759327,node,28,,pharmacy,,East Merul Badda,,,63618180,,,,f33231dad06e48b58d64c13de512ad29,,,,,,,1,,2018/10/17 16:59:49,La - 16,1212,Dhaka,Sindabad Pharma,,Ashiqur Choudhury,,,,yes,pharmacy,
90.3678620964317,23.7708014264275,6900269058,node,18,,pharmacy,,Bir Uttam ANM Nuruzzaman Sarak,,,76228615,,,,66775e9538194549b4fb94aa21851c93,,,,,,,2,,2019/10/25 20:58:10,,1207,Dhaka,S H Pharmacy,,dgitto,,,,,,
90.4245275337411,23.7102179522986,3741012860,node,18,,pharmacy,,Doyagonj Natun Rasta,,,33995899,,,,08618e86ccf94f5e9771bc2e9e01fdab,,,,,,,1,,2015/09/13 09:37:19,29,,Dhaka,Farmacity,,joyhoq,,,,,,
89.5386224782032,22.8267388709962,4730838321,node,12,,hospital,,"Doctor Para,, boyra,, Khulna. outer by-pass",,,46851220,,,,cc17499ef96744cf91570dce7f30f4f4,,,,,,,2,,2017/03/14 19:50:03,,9000,,,,mohammad rafiqul islam,,,,,,
90.4221227657206,23.7013116772626,3532247398,node,9,,pharmacy,,,,,34053757,,,,53d075870f434ec7b0a2c5c5a12cca17,,,,,,,3,,2015/09/16 05:01:06,,,,Homiopathy,,Atikur Rahman atik,,,,,,
90.6093361773194,24.6307644916434,6717817520,node,12,,pharmacy,,,,,73435051,,,,435b17193f364e1691371adbb71b6c58,,,,Field Survey,,,2,,2019/08/17 06:38:06,,,,Masoom Pharmachy,,Mahede Hasan,,,,,,
89.3571876344712,24.8836680518795,2510273574,node,9,,hospital,,,,,18565463,,,,b6ee03447ba248b198d9613cb1ae462a,,,,,,,1,,2013/10/27 12:44:02,,,,Bogra Diabetic Hospital,,Md Alamgir,,,,,,
90.3698265630785,23.8090137686242,8234549901,node,9,,pharmacy,,,,,95945014,,,,f005720ba8044aeeb39ffb756e38ea0b,,,,,,,1,,2020/12/16 13:33:59,,,,Haque Homio Hall,,Sawan Shariar,,,,,,
90.427118380012,23.6996492944062,3745011137,node,15,,pharmacy,,D.I.T Plot,,,34054046,,,,4ec9ac6c6bf745b1a2618d9ac66abf52,,,,,,,1,,2015/09/16 05:24:59,,,Dhaka,Puspa,,AbdurKarim,,,,,,
90.4168641273076,23.7807570319218,4422091795,node,9,,pharmacy,,Gulshan Avenue,,,53628030,,,,3868d43fb1dc4d43bf39b54c6a4d400a,,,,,,,2,,2017/11/09 03:37:21,,,,,,Quinten Dengerink,,,,,,
91.1397979954243,24.6886046526825,6574122409,node,9,,hospital,,,,,71656885,,,,4b87da8a2e5b492992769933c7d4516d,,,,,,,1,,2019/06/27 08:03:01,,,,খালিয়াজুরী উপজেলা স্বাস্থ্য কমপ্লেক্স,,Mahede Hasan,,,,,,
91.7653306282653,24.4820419528838,6787831144,node,15,,pharmacy,,Shreemangal Road,,,74345197,,,,748d664ec3a146b58f7965584332407c,,,,,,,1,,2019/09/11 10:08:39,,,Moulvibazar,Lima Pharma,,Ataur Rahman Shaheen,,,,,,
89.8738266884145,24.0507024262332,2332686517,node,9,,hospital,,,,,16427306,,,,e1e003c47bfb4bc1accc9ae7b43a4f70,,,,,,,1,,2013/06/05 04:42:48,,,,Nagarpur Upazilla Health Complex,,Md Alamgir,,,,,,
90.4493989873898,23.7115781675456,5636427978,node,9,,hospital,,,,,90194331,,,,6b09b6201e174e7caf7c4548a4dcfdac,,,,,,,2,,2020/08/31 13:14:15,,,,Sristy Madokasokti Punorbason Kendra,,Nazmul11011,,,,,,
