X,Y,osm_id,osm_type,completeness,#meta +operator,#meta +health_amenity_type,#meta+dispensing,#meta +speciality,#meta+is_in_health_zone,#capacity +staff,#loc+amenity,changeset_id,#access +hours,changeset_timestamp,#meta+emergency,#contact +url,#meta +operator_type,#meta +id,#meta+water_source,changeset_version,addr_street,#meta+electricity,#contact +phone,#meta+insurance,#status+operational_status,#meta+is_in_health_area,addr_postcode,addr_city,#meta+wheelchair,#capacity +beds,changeset_user,#geo+bounds+url,addr_housenumber,#meta+healthcare,#loc +name
89.5609117189412,22.8077575483456,7460736209,node,25,,,yes,,,,pharmacy,84292611,,2020/04/28 21:36:12,,,,3c3b8913680e43cdbc9987448e5b2b3b,,1,Dolkhola Bazar Rd,,,,,,9100,Khulna,,,rmahfuz,,,pharmacy,Tamim Drags
90.3279929872537,23.7878588508426,2332686512,node,9,,,,,,,hospital,16427306,,2013/06/05 04:42:48,,,,71a780019b1049dd9ab707601090aeb7,,1,,,,,,,,,,,Md Alamgir,,,,Aminbazar union Health Center
90.5738945570357,24.626833462874,6229464658,node,9,,,,,,,hospital,66562507,,2019/01/23 12:30:25,,,,c48b3debd2b14105a1b414b2ab44b65e,,2,,,,,,,,,,,Mahede Hasan,,,,Ramchandrapur Community Clinic
90.371071946252,23.8213172290165,4331663671,node,18,,,,,,,pharmacy,41182129,,2016/08/02 03:19:15,,,,db6cbce7e9684c7794c777c712d45a5e,,1,কালশি রোড,,,,,,,Dhaka,,,mmahmud,,৩৪১,,Al Rabbi Pharmacy(আল রাব্বি ফার্মেসি)
88.7544321529519,24.2815555461526,2344447969,node,9,,,,,,,hospital,16550485,,2013/06/14 13:43:32,,,,8ac1b3969ec54b659ab0d614f46d9a6d,,1,,,,,,,,,,,Md Alamgir,,,,Charghat Upazila Health Complex
90.4354204874674,23.7379652369262,7384696654,node,25,,,yes,,,,pharmacy,83300837,Mo-Su 09:00-23:00,2020/04/09 10:13:42,,,,6d2f4bb0794041da9ba603f0fda4aa1e,,2,,,,,,,1214,Dhaka,,,Nissorgo,,,pharmacy,Haque Pharma
89.9669069687851,24.1637769822529,2381383999,node,9,,,,,,,hospital,16914440,,2013/07/11 15:05:18,,,,8d22db79bfb04eee8eaa76b98c56e755,,1,,,,,,,,,,,Md Alamgir,,,,Delduar Upazila Health Complex
90.4470583409286,23.7493839874385,6786853995,node,9,,,,,,,pharmacy,74332347,,2019/09/11 00:48:44,,,,ac67baa398164e069fe82e1eaabfe36b,,1,,,,,,,,,,,Zabir91,,,,প্রিয়া মেডিসিন কর্ণার
89.6306535957535,23.0444952672071,4442477558,node,9,,,,,,,pharmacy,43759191,,2016/11/18 09:56:33,,,,946e9d7edc2047288e61ad9ff3169d89,,3,,,,,,,,,,,Sawan Shariar,,,,Abu Bakkar Homio Hal
90.7040841211455,23.3478543641483,2382259745,node,9,,,,,,,hospital,16925036,,2013/07/12 11:49:58,,,,b5b4f554a37d48ef8dc0a4e1d3b2519d,,1,,,,,,,,,,,Md Alamgir,,,,Matlab Upazila Health Complex
90.3640577182193,23.8230834636532,4432181759,node,18,,,,,,,pharmacy,42649157,,2016/10/05 06:55:29,,,,f44cc43c355d4a679970c7516d4c7cec,,1,২,,,,,,,Dhaka,,,mmahmud,,৪,,Pabna Homeo Clinic(পাবনা হোমিও ক্লিনিক)
91.8306569184858,22.3593345295609,842543448,node,9,,,,,,,hospital,65428798,,2018/12/13 06:21:43,,,,3712327d6b9a4d79b6fe104e905d9fb0,,4,,,,,,,,,,,Mahede Hasan,,,,Chittagong Medical College Hospital
90.3709047272837,23.8161650407738,4407994611,node,18,,,,,,,pharmacy,42267476,,2016/09/19 11:02:23,,,,f96708a3d2244c529eb197b896716ebe,,1,১০,,,,,,,Dhaka,,,mmahmud,,১৫,,Fazia Pharmacy(ফাজিয়া ফার্মেসী)
89.717365725188,24.8937935585511,2332856904,node,9,,,,,,,hospital,16429229,,2013/06/05 09:01:33,,,,0016d385d47f495a98368b8a9e6d4dad,,1,,,,,,,,,,,Md Alamgir,,,,Madarganj Upazila Health Complex
90.348576594515,23.7727420884692,6908693946,node,21,,,,,,,pharmacy,76525564,,2019/11/02 11:34:41,,,,af3c65218cd84819a5611a6a032e35a8,,3,"16, Comfort Housing",,,,,,1207,Dhaka,,,mueschel,,31,,Babugonj Medical Hall
90.3604180444043,23.7677435405117,6902628644,node,21,,,,,,,pharmacy,76228615,,2019/10/25 20:58:10,,,,3c527a408e0e4410a82c9135d7fd1c0b,,2,"Tikka Para, Joint quarters",,,,,,1207,Dhaka,,,dgitto,,15B/13B,,Mehedi pharmacy
,,264633577,way,25,,,,,,,hospital,76537553,"Sa-We 08:30-19:00; Th 08:30-12:30",2019/11/02 20:48:00,,,,5ccd0e6909d94ec39ac4aa27b914f745,,11,"Khamar Bari Road, Farmgate",,+8802-8112856,,,,1215,Dhaka,,,আফতাবুজ্জামান,,,,ইস্পাহানী ইসলামিয়া চক্ষু ইনস্টিটিউট ও হাসপাতাল
90.4146485388418,23.7576271701145,4072876999,node,9,,,,,,,pharmacy,41985882,,2016/09/07 18:13:07,,,,a676699c622c41b8bd8184c597861c01,,2,,,,,,,,,,,Sawan Shariar,,,,Maa Medicine Plus
90.3578134518121,23.7730256482536,6900268915,node,21,,,,,,,pharmacy,76525564,,2019/11/02 11:34:39,,,,065dfa35df734fc5b6cf82ecbfa095de,,2,Road 2,,,,,,1207,Dhaka,,,mueschel,,9,,Norail Medical Hall
90.432450695354,23.7759640920491,5994496467,node,15,,,yes,,,,pharmacy,63630033,,2018/10/18 03:02:39,,,,091a7e4187834d229b2ee79fca5e0b89,,1,,,,,,,,,,,Ashiqur Choudhury,,,pharmacy,Oishi Pharmacy
90.3985891476374,23.9062383971999,5203838910,node,12,,,,,,,pharmacy,53418531,,2017/11/01 09:41:37,,,,33fd556ea4b945fd8fdb5022518a7105,,1,,,,,,,,,,,Nazmul Hoque Sohel,,,pharmacy,Shakil Pharmacy
,,377692266,way,28,,,,,,,clinic,95944975,24/7,2020/12/16 13:33:14,,,,d30f3d8e29f045a8a6fae01985609e9e,,10,Road 20,,"+8801711488026, +8801611488026",,,,1216,"Mirpur 10, DHAKA",,,Sawan Shariar,,"House 11 , Block C",,জনসেবা মাতৃমঙ্গল ও শিশু কল্যাণ সংস্থা
90.3579224165534,23.7668713196674,6968440905,node,21,,,,,,,pharmacy,76947752,,2019/11/12 08:49:29,,,,a289bdf3e6944bd9b3b2e2e2d120d537,,1,4,,,,,,1207,Dhaka,,,arafin,,1/A,,Ittadi Pharma
90.4454022444996,21.9389702669257,5975842940,node,12,,,,,,,clinic,63425310,,2018/10/11 15:59:57,,,,3ca927a5709e45ebb6e773d778387c1d,,1,,,,,,,,,,,Jasmen khelze sweety,survey,,,Neta Community Clinic
89.5033650921512,22.9146695615141,3606455985,node,6,,,,,,,pharmacy,54907238,,2017/12/25 13:23:17,,,,d9e462297fe748d1971bea6b1517a497,,109,,,,,,,,,,,shahriar,,,,
89.0457209740472,22.6913439773777,5836135506,node,9,,,,,,,hospital,61711530,,2018/08/16 10:49:26,,,,5697c8cd0e8047f4bc50d40922d51ee1,,1,,,,,,,,,,,shaikh solaiman,,,,Satkhira Medical College
90.0521671849519,24.2294044342544,7443180234,node,31,Private,,,"general;dentist;clinic",,,clinic,84078742,,2020/04/24 19:37:07,,,private,11275dc7d1eb40f2b2cfffaa457d270c,,1,Bus stand road,,,,,,1920,"Basail,Tangail.",,,AshrafulSium,,,clinic,মনি ক্লিনিক-Moni clinic
,,323785711,way,12,,,,,,,hospital,34187570,,2015/09/22 16:44:58,,,,d89783cae44c4e0699fa0ae4387a80c1,,4,,,,,,,,Dhaka,,,danbjoseph,,,,Md Khayrul Islam
90.3586040329195,23.7620809781848,6908693990,node,21,,,,,,,pharmacy,76525564,,2019/11/02 11:34:41,,,,a22f4cb3c455405d816243b1ab3bbdaa,,2,Mohammadia Housing Main Road,,,,,,1207,Dhaka,,,mueschel,,1,,ES Pharma
89.2200876941091,25.2986286691768,5222641872,node,12,,,,,,,pharmacy,53683101,,2017/11/11 05:45:03,,,,5e6cf47110c64639aa19a7b202a2c995,,1,,,,,,,,,,,AHM Bodruddoza,,,pharmacy,Jewel Pharmacy জুয়েল ফার্মেসী
89.7569936870118,23.1021397946261,2343417352,node,9,,,,,,,hospital,16539043,,2013/06/13 15:25:45,,,,1f06022cf6fa4857af714cf9b0f72012,,1,,,,,,,,,,,Md Alamgir,,,,Gopinathpur Union Health Complex
90.3707959301805,23.7775435778831,6900268997,node,21,,,,,,,pharmacy,76525564,,2019/11/02 11:34:40,,,,ab98742a24de474faa5016e857487d26,,2,60 Feet Road,,,,,,1207,Dhaka,,,mueschel,,16,,Bismillah Pharmacy
90.3865408323778,23.7267826884453,4316689210,node,6,,,,,,,pharmacy,40966044,,2016/07/23 07:36:41,,,,a4c8ecb196a14b869c5a98acfc782d2b,,1,,,,,,,,,,,Rume Akter,,,,
90.3679550517379,23.7708252310325,6900269050,node,21,,,,,,,pharmacy,76525564,,2019/11/02 11:34:40,,,,10f411a213b1426986a4b49fd3c3b4b3,,2,Bir Uttam ANM Nuruzzaman Sarak,,,,,,1207,Dhaka,,,mueschel,,22/2,,New City Pharma
,,533297024,way,12,,,,,,,pharmacy,53029248,,2017/10/18 04:10:03,,,,8dffc64f45974f7684f0d29f8a845226,,1,,,,,,,,,,,Nazmul Hoque Sohel,,,pharmacy,Khandokar Medical Hol খন্দকার মেডিকেল হল
90.3471132818589,23.7719619847408,6908693957,node,21,,,,,,,pharmacy,76525564,,2019/11/02 11:34:41,,,,acb8119a4c2e4ea89f82498fac8fed9b,,3,16,,,,,,1207,Dhaka,,,mueschel,,27,,Akon Medical Hall
90.4121580239518,23.7595631382905,4062975738,node,9,,,,,,,pharmacy,37864814,,2016/03/16 08:22:30,,,,184a3fe6a60743a0b3d26644df52bb10,,1,,,,,,,,,,,Diluar,,,,Sarkar medicine corner
90.3592886667707,23.7644724189792,6902628663,node,21,,,,,,,pharmacy,76228615,,2019/10/25 20:58:10,,,,8d46a4bcbbd24402bfe894ee69fd0f0e,,2,Tajmahal Road,,,,,,1207,Dhaka,,,dgitto,,"30/10, Block # C",,Ayurbed Chikidhshaloi
90.4267337344754,23.7048694598836,3745031474,node,15,,,,,,,pharmacy,34054329,,2015/09/16 05:45:58,,,,a5193853c9fe4dd1a2d315bfb50b5302,,1,Rajani Chowdhury Road,,,,,,,Dhaka,,,joyhoq,,,,Jonosheba Drugs House
90.3528208550059,23.767469619916,6968440929,node,21,,,,,,,pharmacy,76947752,,2019/11/12 08:49:29,,,,639339461ebf4d359bfd1e20f1a5204f,,1,"6, Shyamoli Housing, Shekhertek",,,,,,1207,Dhaka,,,arafin,,24/A,,Jonosheba Madical Hall
90.3531807739282,23.764424474493,6968440938,node,21,,,,,,,dentist,76947752,,2019/11/12 08:49:29,,,,27bfbdfde3a8453d9ef398b1ec8dca9c,,1,"6/A, Nabaday Housing",,,,,,1207,Dhaka,,,arafin,,14/A,,Shuchona Denticle
90.3658014893555,23.8160830657608,3740065691,node,9,,,,,,,pharmacy,35026068,,2015/11/02 05:42:38,,,,0c77e15064fa4478b20516457b7ec9e7,,2,,,,,,,,,,,rubel rana,,,,QPS
90.3686926592172,23.7760049957366,6900268992,node,21,,,,,,,hospital,76525564,,2019/11/02 11:34:40,,,,c2b861f916164091a7c3eabd2b3dba82,,2,Sher E Bangla Road,,,,,,1207,Dhaka,,,mueschel,,F/12,,The ENT And Head-Neck Cancer Hospital And Institute
89.5033817721385,23.1737358322395,2808738880,node,9,,,,,,,hospital,21863372,,2014/04/22 14:23:58,,,,4513fb407af64beb8b385a335f37b679,,1,,,,,,,,,,,Md Alamgir,,,,Surjer Hashi Clinic
90.3706221733277,23.7396231773739,3296935663,node,9,,,,,,,doctors,50342134,,2017/07/17 07:15:50,,,,da107bab80ea46768fbf0c1db077f705,,2,,,,,,,,,,,kazi tusher,,,,Amin Medical Center
,,404138622,way,12,,,,,,,pharmacy,38048015,,2016/03/24 20:02:56,,,,1de5501b16b54e9a8e94578a0c9d2c1d,,2,"Modubag, Mogbazar",,,,,,,,,,danbjoseph,,16/A/10,,
90.4102625403682,23.7832572698194,5622153421,node,12,,,,,,,pharmacy,66856050,,2019/02/02 13:52:07,,,,851892f8550e4a2ea19b55ccb6432043,,6,,,,,,,,dhaka,,,SWF8,,,,Pharmacy
90.2540792695938,23.8421711526551,5243803007,node,12,,,,,,,pharmacy,58894988,,2018/05/12 06:00:06,,,,6c4a5ad186b840268823c7198e79917d,,2,,,,,,,,,,,Shofiqur rahman,,,pharmacy,Kajol Pharmacy
90.3746504321739,23.8215074982185,4322833029,node,18,,,,,,,pharmacy,41057757,,2016/07/27 09:45:14,,,,12a9420cad6a45b29e89e3606eaeab90,,3,১,,,,,,,Dhaka,,,mmahmud,,১,,Nurjahan Medical(নূরজাহান মেডিকেল)
90.3627931404876,23.7624096326082,6908693919,node,21,,,,,,,pharmacy,76228615,,2019/10/25 20:58:10,,,,20f8917d5d8844498227047146a13cb8,,2,Solimullah Road,,,,,,1207,Dhaka,,,dgitto,,8/20,,Islam Pharmacy
90.3963617406881,23.8747087787653,3732024135,node,6,,,,,,,pharmacy,33839173,,2015/09/06 18:37:41,,,,4d162bc4b02442ce81750a2997b370da,,1,,,,,,,,,,,umme rubaiya,,,,
91.3039971316605,25.101402571323,2332856859,node,9,,,,,,,hospital,16429229,,2013/06/05 09:01:32,,,,deb77bc42c7b4343bab26091e3db888d,,1,,,,,,,,,,,Md Alamgir,,,,Bishwamvpur Upazila Health Complex
89.5435521269166,23.9639723595259,5149373003,node,9,,,,,,,pharmacy,52649032,,2017/10/05 09:40:46,,,,92cee79d589d4c8c8b7581da1d4820d9,,1,,,,,,,,,,,AHM Bodruddoza,,,,Nihal Pharmacy
90.36219475642,23.7527145366645,6968431026,node,21,,,,,,,pharmacy,76947752,,2019/11/12 08:49:29,,,,86d69273258a469a82abf07dca999814,,1,"Sher E Bangla Road, Katasur",,,,,,1207,Dhaka,,,arafin,,63/A/1,,K Z Pharma
90.3655144929909,23.7639741986546,6902633024,node,21,,,,,,,pharmacy,76228615,,2019/10/25 20:58:10,,,,885503a8f0d548029e36daec379eaa07,,2,Shahjahan Road,,,,,,1207,Dhaka,,,dgitto,,32/4/A,,Khan A Mohammad Ali Homeo Hall
89.568338085153,22.8068355389965,7395111892,node,31,Privet,,,,,,clinic,83680065,Sa-Th 09:00-21:00,2020/04/17 05:11:52,,,private,72bef775b25e4cb3bdc7a33609241edf,,2,Khan Jahan Ali Rd,,,,,,9100,Khulna,,,Josef73,,,clinic,Ankur Diagonastic
90.3565830722453,23.7678178879928,6968440914,node,21,,,,,,,pharmacy,76947752,,2019/11/12 08:49:29,,,,fc25ffad512e48f9bf5a942481887927,,1,"6, Shekhertek",,,,,,1207,Dhaka,,,arafin,,22,,A M M Pharma
90.4113388605547,23.7557867556347,4072806515,node,9,,,,,,,clinic,50370550,,2017/07/18 07:13:02,,,,3651016e0bcd42fa9b5d2dee5bca7345,,3,,,,,,,,,,,bbroy13,,,,Jenious Dental Care
90.348629568143,23.7701737895178,6908693975,node,21,,,,,,,pharmacy,76525564,,2019/11/02 11:34:41,,,,c20008913257462eb6dc9eb8dd3d2945,,2,"10, Baitul Aman Housing",,,,,,1207,Dhaka,,,mueschel,,726/09,,Khan Medical Corner
90.3695907801422,23.7503398596764,4718786289,node,15,,,,,,,doctors,46601496,,2017/03/05 17:22:41,,,,eaab323aac994863815a3fe002379597,,1,Road 14A,,,,,,1209,,,,Xuhaib Khan,,204,,
90.3590249720968,24.9526251310976,7962562128,node,28,,,no,,,,pharmacy,91816057,08:00-23:00,2020/10/01 09:37:56,,,,1eee3b9376c24e6ba06944b6b8cdcc67,,1,Gul Chattar,,,,,,2250,Phulpur,,,Avizit Roy,,,pharmacy,Medicine Centre
90.3644540984204,23.7657108451731,6902633027,node,21,,,,,,,pharmacy,76228615,,2019/10/25 20:58:10,,,,5aa70c136b054cf39326561b3b8dbcd2,,2,Tajmahal Road,,,,,,1207,Dhaka,,,dgitto,,2/8,,Booshra Dental Clinic
90.2099483817472,24.0779730320272,5237534345,node,12,,,,,,,pharmacy,53917464,,2017/11/19 08:21:47,,,,d4cc3a63aebf42f6a5c3d136ec76211e,,1,,,,,,,,,,,Nazmul Hoque Sohel,,,pharmacy,Sondhani M Store
,,591653871,way,12,,,,,,,clinic,64871889,,2018/11/25 17:03:42,,,,56ed4f8415a247ad828005c95369f066,,2,,,,,,,,,,,Tanjin Jahan Tithi,survey,,,Roumari Clinic
,,747258164,way,28,Ranjit Mistry,,yes,,,,pharmacy,87226167,sunrise-sunset,2020/06/27 13:08:31,,,,38cfe9f3c8494b03a948da04436fab60,,2,Khaser Danga Iter Rasta,,,,,,19350,Mongla,,,Debdas Gain,,,pharmacy,
90.3678383756458,23.7708039409984,6900269055,node,21,,,,,,,pharmacy,76228615,,2019/10/25 20:58:10,,,,49168127ecf14f8fbc321ed77a3b060f,,2,Bir Uttam ANM Nuruzzaman Sarak,,,,,,1207,Dhaka,,,dgitto,,22/2,,Jass Pharma
90.3677306681899,23.8161298367805,4407994628,node,15,,,,,,,pharmacy,42267476,,2016/09/19 11:02:24,,,,19766cc87bc34d37a8a87ac822dfb456,,1,৩,,,,,,,Dhaka,,,mmahmud,,,,Janani Pharmacy(জননী ফার্মেসী)
89.0310068783023,25.8107122425643,5205872624,node,15,,,,,,,hospital,53616407,24/7,2017/11/08 17:22:48,,,,7e12c960ffa142e5b7ad116f9a5aae54,,2,Dhaka - Dinajpur Highway,,,,,,5420,,,,Zihad,,,,
90.4060550764322,23.7837244771023,5622155117,node,9,,,,,,,pharmacy,59100114,,2018/05/19 11:09:34,,,,54e25a73b1c94c19b7dbc6e53fc38935,,2,,,,,,,,,,,Sawan Shariar,,,,Ma Pharmacy
90.3765798624654,23.8131883754998,3810839112,node,25,,,,,,,pharmacy,70740264,"09:00-14:00, 16:00-23:00",2019/05/29 16:33:20,,,,afc4bee314094cca8ac0a944855ed87a,,5,Road 15/1,,+8801939417442,,,,,"Mirpur 11, Dhaka",,,Zabir91,,"Block C, Avenue 5",,আদর্শ ইউনানি ফার্মেসি
90.3693643849375,23.7631482459158,6902633022,node,21,,,,,,,dentist,76228615,,2019/10/25 20:58:10,,,,73d35f9befca405d89ffa9285fd3463e,,2,Sir Syed Road,,,,,,1207,Dhaka,,,dgitto,,8/19,,Crescent Dental & Orthodontist
89.6950128658049,24.3003838990703,2349386825,node,9,,,,,,,hospital,16590299,,2013/06/17 13:59:14,,,,06961bd51cf447a8b06243d9db6184f5,,1,,,,,,,,,,,Md Alamgir,,,,Belkuchi Upazila Health Complex
90.7161604319617,22.5377688195948,6106623884,node,12,,,,,,,clinic,65050588,,2018/11/30 16:39:19,,,,b89486125c254200bf66913beff01787,,1,,,,,,,,,,,Esmat Enan,survey,,,Union Health & Family development Centre
,,224994111,way,6,,,,,,,hospital,16483182,,2013/06/09 14:52:27,,,,099816a7c0d24a83a3c48a48d3ab90d1,,1,,,,,,,,,,,Md Alamgir,,,,
91.5858184254832,22.7557124675225,6241220128,node,15,,,yes,,,,pharmacy,66698077,,2019/01/28 08:38:58,,,,ec69770bc49341729504e013aeb6367d,,1,,,,,,,,,,,shahriar,,,pharmacy,Messrs Sofi Pharmacy
89.4845243340168,22.5328951619946,6029932289,node,12,,,,,,,clinic,64139740,,2018/11/03 13:08:27,,,,4bf5004a873945838ae0f87df4b34dd6,,3,,,,,,,,,,,mueschel,survey,,,Union Heath and Family Development Center
91.6742012358583,22.8926878528035,5158253654,node,12,,,,,,,pharmacy,52777923,,2017/10/10 04:37:32,,,,16e5ac7df9e04deca690b5f706b55970,,1,,,,,,,,,,,Nazmul Hoque Sohel,,,pharmacy,Nur Medical Hall নূর মেডিকেল হল
90.368031662333,23.8276493377689,4532130990,node,15,,,,,,,hospital,75208922,,2019/10/03 04:24:13,,,,09bde73921fa49f7ae00ab03f26d3d5e,,4,"Block-C,Line-12.",,,,,,1216,,,,rohamot,,48,,
90.3457694951421,23.771201746123,6908693963,node,21,,,,,,,,76525564,,2019/11/02 11:34:41,,,,13270a704b9f4ad4b4340499827c5b3d,,4,Lutfor Rahaman Road,,,,,,1207,Dhaka,,,mueschel,,8,laboratory,First Point Diagnostic Centre
90.3672001775381,23.7727753646248,6900269003,node,21,,,,,,,pharmacy,76525564,,2019/11/02 11:34:40,,,,23858eddcc364851a270b9e99f9d6898,,2,Khilji Road,,,,,,1207,Dhaka,,,mueschel,,22/12,,Bismillah Pharmacy & Departmental Store
89.0735706855316,26.2522084565664,5240596637,node,12,,,,,,,pharmacy,53968731,,2017/11/21 07:50:33,,,,a729444b2f114970a231679ee03d0cbf,,1,,,,,,,,,,,AHM Bodruddoza,,,pharmacy,Adila Homeopathic
90.4007002975898,23.8139264858932,2875626058,node,9,,,,,,,hospital,89877515,,2020/08/24 20:46:08,,,,a012c02afb494472aa0d963ab47d1cf1,,2,,,,,,,,,,,আফতাবুজ্জামান,,,,এএফআইপি
,,668015277,way,28,,,,"general;community",,,hospital,66870479,,2019/02/03 07:24:41,yes,,,27552e3e76d34fddbe5c2ab72d9d5b87,,1,Deluti,,,,,,9285,Paikgachha,,,Abs Shamim,,,primary hospital,দেলুটি ইউনিয়ন স্বাস্থ্য ও পরিবার কল্যান কেন্দ্রে
90.3706503365224,23.8278689436321,4432181800,node,15,,,,,,,pharmacy,50474855,,2017/07/22 06:31:25,,,,063b691e10e843a0937fc5db28d3fafb,,2,,,,,,,,Dhaka,,,asmi84,,২৩,,Sumon medicine point(সুমন মেডিসিন পয়েন্ট)
90.4220442272879,23.7382134250792,6517470807,node,9,,,,,,,hospital,70871002,,2019/06/03 04:12:43,,,,74f8f26f94a84300aa21d966870ddb3c,,1,,,,,,,,,,,Zabir91,,,,প্যান প্যাসিফিক হাসপাতাল
,,343466263,way,18,,,,,,,pharmacy,34172010,,2015/09/21 21:59:51,,,,b7b83424eed94defbc6623162ab47ac2,,3,Distilary road,,,,,,,Dhaka,,,danbjoseph,Data4Action BDRCS / Red Cross,106/3,,
90.2478718835606,23.8386648349195,2332686519,node,9,,,,,,,hospital,16427306,,2013/06/05 04:42:48,,,,a666a1e2949d449dae4b86149d3c8eb6,,1,,,,,,,,,,,Md Alamgir,,,,Savar Upazilla Health Complex
90.4134925905751,23.7643709979508,4062874337,node,9,,,,,,,pharmacy,50317970,,2017/07/16 05:43:35,,,,a8a6ab70a1ff49d3b05607d254a3d40f,,2,,,,,,,,,,,bbroy13,,,,Safe Pharma
89.1641474590623,23.5408498640133,5172431668,node,12,,,,,,,pharmacy,53001747,,2017/10/17 06:20:24,,,,91ac91937d71420cba5d22c7cc6779ed,,1,,,,,,,,,,,AHM Bodruddoza,,,pharmacy,Suchuna Drug House
90.4244352489872,23.6995561714619,3745002094,node,9,,,,,,,pharmacy,53732855,,2017/11/13 08:17:55,,,,d8e4ac24d27a478090bd6ae64b268e75,,2,,,,,,,,,,,goedegazelle,,,,Al-Khidmah Medicine Korner
90.354102028906,23.2410851786099,5760476547,node,15,,,yes,,,,pharmacy,60715285,,2018/07/14 16:08:12,,,,9cfcb037e6374706b09407bcc5209305,,1,,,,,,,,,,,Nasir Khan Saikat,,,pharmacy,Gaffar Medical Hall
91.1080458374604,24.0042941752943,6309728975,node,28,,,yes,,,,pharmacy,67671800,,2019/03/01 03:59:07,,,,447b435424e0425892b3748c943cb65c,,1,Cumilla-Sylhet Highway,,,,,,3400,Brahmanbaria,,,Shamim Osman Pailot,,"Horinadi-Ghatura,Brahmanbaria",pharmacy,ACME Brahmanbaria Sales Center
90.3714859284498,23.8135986696601,3810788327,node,25,,,,,,,dentist,35137207,"Sa-Th 10:00-13:00, 16:00-22:00; Fr off",2015/11/06 22:48:57,,,,db8c43b2882e435596d1bab6bdac56e7,,4,Road 25,,+8801913483463,,,,,"Mirpur 10, Dhaka",,,Aleks-Berlin,,"House 3, Block D",,Paris Dental Care
90.4078631367657,23.7896437771234,3734101503,node,6,,,,,,,hospital,49293184,,2017/06/06 04:45:03,,,,c4c687245ea04bb68746993d0313e6f3,,2,,,,,,,,,,,Atikur Rahman atik,,,,
90.3614735774709,22.7136115928055,3877621426,node,9,,,,,,,clinic,35764123,,2015/12/05 07:51:40,,,,cf9823553553447eaaa305957b111806,,1,,,,,,,,,,,Junaid Ahmed,,,,নগর মাতৃসদন
91.9654763944515,22.4588995531407,2210140274,node,9,,,,,,,doctors,15435310,,2013/03/20 18:57:16,,,,5b30c8fe295a4cbeb6ad43025ed019ab,,2,,,,,,,,,,,parijat,,,,"Ultra Assay Health  center , Pahartoli , OS"
89.2830373795038,25.538725435735,5195400214,node,12,,,,,,,pharmacy,53309125,,2017/10/28 05:52:17,,,,565cafc459104473a10f75d2c47ada74,,1,,,,,,,,,,,AHM Bodruddoza,,,pharmacy,Sardar Medicals
90.4205868657831,23.7396680205559,4389406404,node,12,,,,,,,hospital,70870739,,2019/06/03 03:51:03,,,,085c44c9087147f4b31e5aa4433fee92,,4,আউটার সার্কুলার রোড,,,,,,,,,,Zabir91,,,,ইসলামি ব্যাংক হাসপাতাল ভবন ৫
,,517596047,way,9,,,,,,,hospital,52643494,,2017/10/05 05:13:59,,,,3f7263689250421fbed75f0626fa19e5,,2,,,,,,,,,,,AHM Bodruddoza,,,,Ullapara Eye Clinic And Hospital
89.1647255589242,23.5442557665489,5172414631,node,12,,,,,,,pharmacy,53001408,,2017/10/17 06:07:18,,,,7122585eabb340dea50dfb465be99c43,,1,,,,,,,,,,,AHM Bodruddoza,,,pharmacy,Department Public Health Engg. (DPHE)
90.3466543726602,23.7705559204835,6908693973,node,18,,,,,,,pharmacy,76525564,,2019/11/02 11:34:41,,,,4ea3842068b747ef9987871f0cf35857,,3,2,,,,,,1207,Dhaka,,,mueschel,,,,Rogmukti Pharmacy
90.3682278826862,23.8158686566776,4407990970,node,18,,,,,,,pharmacy,42267476,,2016/09/19 11:02:19,,,,82c4b0a7726f446d96f2e7c34862b925,,1,৯,,,,,,,Dhaka,,,mmahmud,,৯,,Alif Pharmacy(আলিফ ফার্মেসী)
90.3732097506564,23.8173442907313,4331663674,node,18,,,,,,,hospital,41182129,,2016/08/02 03:19:15,,,,b882f1ad6f154367ae930e4be978352d,,1,২,,,,,,,Dhaka,,,mmahmud,,১০,,BRAC Metarnity Centre(ব্রাক মেটারনিটি সেন্টার)
91.9774390466607,24.3442839493035,7388623578,node,37,Government Organization,,,"general;Primary_Health_Service",,,hospital,83352934,,2020/04/10 09:28:59,,,government,ec991dbb158242059295479f769add45,,1,Sharifpur,,,,,,3223,Mulvibazar,,,EMRAN HOSSAIN,Nomouja,2 no Word,hospital,Sharifpur Health Center
90.3533418741072,23.7943395707383,7283917085,node,9,,,,,,,hospital,84921301,,2020/05/09 00:16:02,,,,4a96d9dc2b8749dc8f78a2d05d65ffcd,,2,,,,,,,,,,,Qoushik,,,hospital,
90.3631310988235,23.7622225485294,6908693921,node,21,,,,,,,dentist,76228615,,2019/10/25 20:58:10,,,,8f56196408284af4be328e979c05d10e,,2,Solimullah Road,,,,,,1207,Dhaka,,,dgitto,,14-A/1,,Merina Dental Care
,,367202089,way,25,govt.,,,,,,hospital,70616090,,2019/05/25 17:47:27,,,,6abaccf830b94af58f7eb7a30e2c1a96,,4,Mirpur road-14,,,,,,1216,Dhaka,,,Zabir91,,,hospital,ইউনানি ও আয়ুর্বেদিক মেডিক্যাল কলেজ ও হাসপাতাল
90.3570653669539,23.7609519358273,6908669765,node,21,,,,,,,doctors,76525564,,2019/11/02 11:34:41,,,,2334d764fed1472eb796dac3996a94f0,,2,Road 2,,,,,,1207,Dhaka,,,mueschel,,62,,Doctors Care
